"freq
References : ['dB(Gc)']
Dependency : [?]
Num. Points : [?]
Matrix Size : ?
Type : ?","dB(Gc)
References : []
Dependency : [freq]
Num. Points : [32001]
Matrix Size : scalar
Type : Real"
3.055 GHz,-13.979
3.055 GHz,-6.021
3.055 GHz,<invalid>
3.055 GHz,-8.603
3.055 GHz,-14.624
3.055 GHz,-5.509
3.055 GHz,-4.082
3.055 GHz,3.522
3.055 GHz,-2.499
3.055 GHz,<invalid>
3.055 GHz,-3.468
3.055 GHz,-4.082
3.055 GHz,-29.675
3.055 GHz,-9.031
3.055 GHz,-12.041
3.055 GHz,-19.031
3.055 GHz,-26.665
3.055 GHz,-6.585
3.055 GHz,-12.041
3.055 GHz,-12.041
3.055 GHz,-15.563
3.055 GHz,-5.509
3.055 GHz,-6.021
3.055 GHz,-14.949
3.055 GHz,-6.990
3.055 GHz,-9.542
3.055 GHz,3.522
3.055 GHz,-2.499
3.055 GHz,-13.638
3.055 GHz,0.000
3.055 GHz,<invalid>
3.055 GHz,-6.021
3.055 GHz,-3.181
3.055 GHz,4.437
3.055 GHz,-22.041
3.055 GHz,-15.563
3.055 GHz,-8.603
3.055 GHz,0.000
3.055 GHz,-19.031
3.055 GHz,-14.624
3.055 GHz,-6.478
3.055 GHz,-6.021
3.055 GHz,<invalid>
3.055 GHz,-9.284
3.055 GHz,5.051
3.055 GHz,-7.618
3.055 GHz,-18.062
3.055 GHz,<invalid>
3.056 GHz,-9.488
3.056 GHz,<invalid>
3.056 GHz,1.023
3.056 GHz,-12.109
3.056 GHz,-2.499
3.056 GHz,-13.979
3.056 GHz,-9.542
3.056 GHz,-6.021
3.056 GHz,-10.366
3.056 GHz,<invalid>
3.056 GHz,0.000
3.056 GHz,6.021
3.056 GHz,-12.499
3.056 GHz,-5.051
3.056 GHz,-6.585
3.056 GHz,-9.284
3.056 GHz,-0.969
3.056 GHz,-6.021
3.056 GHz,-20.645
3.056 GHz,-16.021
3.056 GHz,-13.979
3.056 GHz,<invalid>
3.056 GHz,-13.274
3.056 GHz,3.522
3.056 GHz,-17.160
3.056 GHz,1.023
3.056 GHz,-12.304
3.056 GHz,-9.542
3.056 GHz,-9.284
3.056 GHz,0.512
3.056 GHz,-3.979
3.056 GHz,-6.021
3.056 GHz,-5.051
3.056 GHz,7.959
3.056 GHz,-9.031
3.056 GHz,0.000
3.056 GHz,-3.468
3.056 GHz,0.512
3.056 GHz,<invalid>
3.056 GHz,-12.041
3.056 GHz,-6.990
3.056 GHz,-8.603
3.056 GHz,-10.458
3.056 GHz,-11.335
3.056 GHz,<invalid>
3.056 GHz,-9.488
3.056 GHz,-6.021
3.056 GHz,-7.618
3.056 GHz,-3.181
3.056 GHz,-3.010
3.056 GHz,6.021
3.056 GHz,1.023
3.056 GHz,-19.031
3.056 GHz,6.021
3.056 GHz,-16.346
3.056 GHz,-12.109
3.056 GHz,-5.051
3.056 GHz,0.000
3.056 GHz,-13.638
3.056 GHz,<invalid>
3.056 GHz,7.044
3.056 GHz,-9.488
3.056 GHz,<invalid>
3.056 GHz,-11.102
3.056 GHz,6.990
3.056 GHz,-23.263
3.056 GHz,-6.021
3.056 GHz,-11.102
3.056 GHz,-9.488
3.056 GHz,0.000
3.056 GHz,4.861
3.056 GHz,-13.847
3.056 GHz,<invalid>
3.056 GHz,-3.181
3.056 GHz,-5.051
3.056 GHz,-10.458
3.056 GHz,-2.499
3.056 GHz,-17.160
3.056 GHz,<invalid>
3.056 GHz,-9.488
3.056 GHz,4.437
3.056 GHz,-3.468
3.056 GHz,-12.304
3.056 GHz,-0.258
3.056 GHz,-9.284
3.056 GHz,1.938
3.056 GHz,3.522
3.056 GHz,-6.021
3.056 GHz,-5.202
3.056 GHz,-2.956
3.056 GHz,-6.021
3.056 GHz,3.522
3.056 GHz,-9.031
3.056 GHz,3.522
3.056 GHz,-14.624
3.056 GHz,<invalid>
3.056 GHz,-4.082
3.056 GHz,-13.010
3.056 GHz,<invalid>
3.056 GHz,<invalid>
3.056 GHz,-5.509
3.056 GHz,0.000
3.056 GHz,-12.041
3.056 GHz,-10.000
3.056 GHz,-5.105
3.056 GHz,-24.346
3.056 GHz,-0.969
3.056 GHz,-15.051
3.056 GHz,1.339
3.056 GHz,0.512
3.056 GHz,<invalid>
3.056 GHz,-8.169
3.056 GHz,<invalid>
3.056 GHz,-3.522
3.056 GHz,-13.010
3.056 GHz,<invalid>
3.056 GHz,-4.082
3.056 GHz,-10.366
3.056 GHz,-15.563
3.056 GHz,6.075
3.056 GHz,-22.041
3.056 GHz,<invalid>
3.056 GHz,-14.624
3.056 GHz,13.979
3.056 GHz,-6.021
3.056 GHz,-15.051
3.056 GHz,-18.062
3.057 GHz,0.969
3.057 GHz,-4.082
3.057 GHz,-6.021
3.057 GHz,-11.139
3.057 GHz,-11.102
3.057 GHz,-6.021
3.057 GHz,<invalid>
3.057 GHz,<invalid>
3.057 GHz,-11.102
3.057 GHz,-3.522
3.057 GHz,-4.998
3.057 GHz,3.522
3.057 GHz,-9.201
3.057 GHz,-13.979
3.057 GHz,<invalid>
3.057 GHz,<invalid>
3.057 GHz,-3.743
3.057 GHz,-27.388
3.057 GHz,-1.560
3.057 GHz,-6.990
3.057 GHz,-5.051
3.057 GHz,<invalid>
3.057 GHz,-24.346
3.057 GHz,0.512
3.057 GHz,-5.119
3.057 GHz,-8.519
3.057 GHz,<invalid>
3.057 GHz,-4.437
3.057 GHz,3.522
3.057 GHz,<invalid>
3.057 GHz,3.522
3.057 GHz,3.522
3.057 GHz,-15.051
3.057 GHz,-1.584
3.057 GHz,-2.499
3.057 GHz,-5.051
3.057 GHz,-11.102
3.057 GHz,-2.499
3.057 GHz,<invalid>
3.057 GHz,-2.499
3.057 GHz,3.892
3.057 GHz,-11.222
3.057 GHz,-6.021
3.057 GHz,<invalid>
3.057 GHz,-14.607
3.057 GHz,<invalid>
3.057 GHz,<invalid>
3.057 GHz,0.000
3.057 GHz,-6.990
3.057 GHz,-2.499
3.057 GHz,-2.499
3.057 GHz,-5.119
3.057 GHz,-5.967
3.057 GHz,-15.563
3.057 GHz,2.553
3.057 GHz,-14.803
3.057 GHz,-9.201
3.057 GHz,-6.021
3.057 GHz,-17.160
3.057 GHz,-12.041
3.057 GHz,-10.325
3.057 GHz,-13.010
3.057 GHz,-7.604
3.057 GHz,3.522
3.057 GHz,-20.000
3.057 GHz,-15.563
3.057 GHz,7.959
3.057 GHz,-8.603
3.057 GHz,-3.468
3.057 GHz,<invalid>
3.057 GHz,-2.499
3.057 GHz,<invalid>
3.057 GHz,-20.000
3.057 GHz,6.021
3.057 GHz,<invalid>
3.057 GHz,-13.979
3.057 GHz,10.881
3.057 GHz,-20.645
3.057 GHz,-8.129
3.057 GHz,-20.000
3.057 GHz,4.437
3.057 GHz,<invalid>
3.057 GHz,-11.102
3.057 GHz,-2.583
3.057 GHz,-5.119
3.057 GHz,-12.041
3.057 GHz,-5.246
3.057 GHz,<invalid>
3.057 GHz,-9.031
3.057 GHz,-3.181
3.057 GHz,0.969
3.057 GHz,-19.031
3.057 GHz,-5.051
3.057 GHz,<invalid>
3.057 GHz,-13.847
3.057 GHz,-1.584
3.057 GHz,-3.010
3.057 GHz,3.522
3.057 GHz,<invalid>
3.057 GHz,-2.499
3.057 GHz,<invalid>
3.057 GHz,-5.119
3.057 GHz,<invalid>
3.057 GHz,5.776
3.057 GHz,<invalid>
3.057 GHz,-6.021
3.057 GHz,-19.031
3.057 GHz,-3.743
3.057 GHz,-8.603
3.057 GHz,-23.181
3.057 GHz,-3.468
3.057 GHz,1.938
3.057 GHz,-19.868
3.057 GHz,-7.618
3.057 GHz,-12.041
3.057 GHz,0.000
3.057 GHz,-15.563
3.057 GHz,-1.584
3.057 GHz,-3.522
3.057 GHz,-3.468
3.057 GHz,<invalid>
3.057 GHz,<invalid>
3.057 GHz,-1.584
3.057 GHz,-13.847
3.057 GHz,-6.021
3.057 GHz,2.840
3.057 GHz,<invalid>
3.057 GHz,-12.499
3.058 GHz,0.000
3.058 GHz,-20.645
3.058 GHz,-17.160
3.058 GHz,<invalid>
3.058 GHz,0.000
3.058 GHz,3.010
3.058 GHz,-6.021
3.058 GHz,-10.107
3.058 GHz,-9.488
3.058 GHz,-9.031
3.058 GHz,-15.051
3.058 GHz,-13.721
3.058 GHz,-12.041
3.058 GHz,<invalid>
3.058 GHz,-19.031
3.058 GHz,-13.721
3.058 GHz,-28.573
3.058 GHz,-16.532
3.058 GHz,-1.072
3.058 GHz,6.021
3.058 GHz,-6.021
3.058 GHz,-7.618
3.058 GHz,9.542
3.058 GHz,-6.021
3.058 GHz,3.522
3.058 GHz,-6.021
3.058 GHz,3.522
3.058 GHz,-4.082
3.058 GHz,-9.542
3.058 GHz,-3.522
3.058 GHz,-12.041
3.058 GHz,-3.010
3.058 GHz,<invalid>
3.058 GHz,<invalid>
3.058 GHz,-6.021
3.058 GHz,-6.021
3.058 GHz,2.840
3.058 GHz,12.041
3.058 GHz,3.522
3.058 GHz,-6.478
3.058 GHz,-25.888
3.058 GHz,-1.584
3.058 GHz,-12.686
3.058 GHz,-1.584
3.058 GHz,-28.062
3.058 GHz,-6.021
3.058 GHz,-8.603
3.058 GHz,-6.021
3.058 GHz,-13.010
3.058 GHz,<invalid>
3.058 GHz,-3.468
3.058 GHz,-3.522
3.058 GHz,<invalid>
3.058 GHz,-13.010
3.058 GHz,-6.021
3.058 GHz,-11.139
3.058 GHz,-5.082
3.058 GHz,3.522
3.058 GHz,7.044
3.058 GHz,-8.519
3.058 GHz,1.850
3.058 GHz,-0.969
3.058 GHz,-5.082
3.058 GHz,-11.222
3.058 GHz,1.938
3.058 GHz,-14.624
3.058 GHz,0.000
3.058 GHz,-19.294
3.058 GHz,6.075
3.058 GHz,0.000
3.058 GHz,-8.519
3.058 GHz,-22.041
3.058 GHz,13.979
3.058 GHz,<invalid>
3.058 GHz,3.522
3.058 GHz,-20.645
3.058 GHz,-9.488
3.058 GHz,-19.294
3.058 GHz,-2.499
3.058 GHz,0.969
3.058 GHz,-3.468
3.058 GHz,-16.021
3.058 GHz,<invalid>
3.058 GHz,-6.803
3.058 GHz,-5.509
3.058 GHz,<invalid>
3.058 GHz,<invalid>
3.058 GHz,-9.488
3.058 GHz,-3.522
3.058 GHz,-6.990
3.058 GHz,-15.772
3.058 GHz,4.861
3.058 GHz,-2.956
3.058 GHz,<invalid>
3.058 GHz,<invalid>
3.058 GHz,-4.150
3.058 GHz,5.051
3.058 GHz,-12.041
3.058 GHz,4.033
3.058 GHz,-15.563
3.058 GHz,-13.010
3.058 GHz,-6.021
3.058 GHz,-6.021
3.058 GHz,6.021
3.058 GHz,-2.499
3.058 GHz,10.881
3.058 GHz,-9.031
3.058 GHz,-14.624
3.058 GHz,-9.488
3.058 GHz,0.969
3.058 GHz,6.021
3.058 GHz,-6.665
3.058 GHz,0.000
3.058 GHz,13.064
3.058 GHz,-7.959
3.058 GHz,6.021
3.058 GHz,-12.499
3.058 GHz,-6.665
3.058 GHz,-2.583
3.058 GHz,-2.499
3.058 GHz,-6.021
3.058 GHz,-10.000
3.058 GHz,-25.051
3.058 GHz,-25.051
3.058 GHz,-7.618
3.058 GHz,1.938
3.058 GHz,<invalid>
3.058 GHz,-9.031
3.058 GHz,-20.170
3.059 GHz,-6.021
3.059 GHz,1.938
3.059 GHz,-4.082
3.059 GHz,-5.051
3.059 GHz,3.522
3.059 GHz,-6.990
3.059 GHz,6.021
3.059 GHz,-12.041
3.059 GHz,0.000
3.059 GHz,-10.000
3.059 GHz,<invalid>
3.059 GHz,-5.509
3.059 GHz,-11.139
3.059 GHz,0.512
3.059 GHz,-3.010
3.059 GHz,-2.956
3.059 GHz,-7.959
3.059 GHz,-14.624
3.059 GHz,3.522
3.059 GHz,-0.969
3.059 GHz,<invalid>
3.059 GHz,1.938
3.059 GHz,-19.031
3.059 GHz,0.969
3.059 GHz,<invalid>
3.059 GHz,-7.959
3.059 GHz,<invalid>
3.059 GHz,-8.603
3.059 GHz,-3.181
3.059 GHz,0.000
3.059 GHz,<invalid>
3.059 GHz,-12.212
3.059 GHz,-24.150
3.059 GHz,-6.021
3.059 GHz,-3.522
3.059 GHz,-12.499
3.059 GHz,<invalid>
3.059 GHz,-6.021
3.059 GHz,1.925
3.059 GHz,-5.119
3.059 GHz,-13.010
3.059 GHz,-28.692
3.059 GHz,5.051
3.059 GHz,-6.021
3.059 GHz,3.522
3.059 GHz,-12.041
3.059 GHz,0.000
3.059 GHz,1.850
3.059 GHz,-8.587
3.059 GHz,-19.031
3.059 GHz,-6.021
3.059 GHz,-28.692
3.059 GHz,-6.021
3.059 GHz,-2.499
3.059 GHz,-1.597
3.059 GHz,-12.686
3.059 GHz,<invalid>
3.059 GHz,3.522
3.059 GHz,-19.031
3.059 GHz,3.522
3.059 GHz,0.000
3.059 GHz,-3.263
3.059 GHz,-14.607
3.059 GHz,1.850
3.059 GHz,<invalid>
3.059 GHz,-14.624
3.059 GHz,<invalid>
3.059 GHz,-19.868
3.059 GHz,6.021
3.059 GHz,-15.772
3.059 GHz,-3.010
3.059 GHz,-11.335
3.059 GHz,<invalid>
3.059 GHz,-11.102
3.059 GHz,-6.021
3.059 GHz,-7.959
3.059 GHz,0.000
3.059 GHz,-0.969
3.059 GHz,-3.522
3.059 GHz,-4.179
3.059 GHz,-9.031
3.059 GHz,6.021
3.059 GHz,-6.478
3.059 GHz,-2.499
3.059 GHz,-5.509
3.059 GHz,-6.021
3.059 GHz,-6.021
3.059 GHz,0.000
3.059 GHz,-5.509
3.059 GHz,-5.261
3.059 GHz,4.861
3.059 GHz,-19.031
3.059 GHz,-0.969
3.059 GHz,-11.139
3.059 GHz,2.553
3.059 GHz,-13.847
3.059 GHz,6.021
3.059 GHz,-2.499
3.059 GHz,-11.222
3.059 GHz,-17.243
3.059 GHz,-8.587
3.059 GHz,-6.021
3.059 GHz,1.339
3.059 GHz,7.959
3.059 GHz,-8.519
3.059 GHz,6.021
3.059 GHz,-19.031
3.059 GHz,0.000
3.059 GHz,-13.408
3.059 GHz,<invalid>
3.059 GHz,3.522
3.059 GHz,6.021
3.059 GHz,<invalid>
3.059 GHz,-12.041
3.059 GHz,<invalid>
3.059 GHz,1.938
3.059 GHz,1.938
3.059 GHz,-5.119
3.059 GHz,<invalid>
3.059 GHz,-2.499
3.059 GHz,<invalid>
3.059 GHz,-3.181
3.059 GHz,-4.437
3.059 GHz,-6.990
3.059 GHz,4.949
3.059 GHz,-7.618
3.059 GHz,-8.519
3.059 GHz,-16.021
3.060 GHz,-11.139
3.060 GHz,<invalid>
3.060 GHz,-5.119
3.060 GHz,0.000
3.060 GHz,-13.010
3.060 GHz,2.553
3.060 GHz,-11.222
3.060 GHz,-3.468
3.060 GHz,-9.542
3.060 GHz,<invalid>
3.060 GHz,-25.315
3.060 GHz,<invalid>
3.060 GHz,<invalid>
3.060 GHz,<invalid>
3.060 GHz,-6.990
3.060 GHz,-19.031
3.060 GHz,-9.488
3.060 GHz,-19.868
3.060 GHz,-15.563
3.060 GHz,-3.181
3.060 GHz,<invalid>
3.060 GHz,<invalid>
3.060 GHz,6.021
3.060 GHz,-14.150
3.060 GHz,0.000
3.060 GHz,1.938
3.060 GHz,-6.021
3.060 GHz,-19.031
3.060 GHz,-19.031
3.060 GHz,-15.563
3.060 GHz,0.512
3.060 GHz,-6.021
3.060 GHz,-4.487
3.060 GHz,-10.000
3.060 GHz,-3.010
3.060 GHz,-0.969
3.060 GHz,-4.437
3.060 GHz,1.339
3.060 GHz,-4.082
3.060 GHz,-16.021
3.060 GHz,-16.651
3.060 GHz,-3.010
3.060 GHz,-10.000
3.060 GHz,<invalid>
3.060 GHz,-5.051
3.060 GHz,7.959
3.060 GHz,-8.783
3.060 GHz,<invalid>
3.060 GHz,6.990
3.060 GHz,-3.010
3.060 GHz,-2.923
3.060 GHz,-6.990
3.060 GHz,-3.522
3.060 GHz,-14.713
3.060 GHz,-8.062
3.060 GHz,-14.803
3.060 GHz,-6.936
3.060 GHz,<invalid>
3.060 GHz,<invalid>
3.060 GHz,-1.987
3.060 GHz,-15.772
3.060 GHz,<invalid>
3.060 GHz,0.000
3.060 GHz,3.522
3.060 GHz,<invalid>
3.060 GHz,-0.969
3.060 GHz,2.553
3.060 GHz,-18.325
3.060 GHz,<invalid>
3.060 GHz,-1.072
3.060 GHz,-2.499
3.060 GHz,-12.304
3.060 GHz,-9.542
3.060 GHz,<invalid>
3.060 GHz,-16.649
3.060 GHz,-13.010
3.060 GHz,-5.509
3.060 GHz,-17.160
3.060 GHz,-18.129
3.060 GHz,<invalid>
3.060 GHz,-7.618
3.060 GHz,-18.325
3.060 GHz,-8.603
3.060 GHz,<invalid>
3.060 GHz,-13.847
3.060 GHz,-3.743
3.060 GHz,-24.150
3.060 GHz,-9.488
3.060 GHz,-2.499
3.060 GHz,-5.119
3.060 GHz,<invalid>
3.060 GHz,<invalid>
3.060 GHz,-7.618
3.060 GHz,<invalid>
3.060 GHz,-5.509
3.060 GHz,-1.160
3.060 GHz,<invalid>
3.060 GHz,-16.021
3.060 GHz,-3.010
3.060 GHz,-2.923
3.060 GHz,-3.181
3.060 GHz,-9.542
3.060 GHz,<invalid>
3.060 GHz,<invalid>
3.060 GHz,<invalid>
3.060 GHz,-7.618
3.060 GHz,3.522
3.060 GHz,-9.542
3.060 GHz,0.969
3.060 GHz,-13.010
3.060 GHz,1.850
3.060 GHz,0.054
3.060 GHz,<invalid>
3.060 GHz,<invalid>
3.060 GHz,-13.721
3.060 GHz,-15.563
3.060 GHz,-6.021
3.060 GHz,-7.604
3.060 GHz,-9.488
3.060 GHz,<invalid>
3.060 GHz,-1.072
3.060 GHz,-6.021
3.060 GHz,-5.051
3.060 GHz,-19.031
3.060 GHz,-22.041
3.060 GHz,-13.721
3.060 GHz,-6.021
3.061 GHz,-1.597
3.061 GHz,<invalid>
3.061 GHz,-2.499
3.061 GHz,6.021
3.061 GHz,-20.645
3.061 GHz,-17.160
3.061 GHz,-6.990
3.061 GHz,<invalid>
3.061 GHz,-8.519
3.061 GHz,0.512
3.061 GHz,<invalid>
3.061 GHz,1.938
3.061 GHz,-5.119
3.061 GHz,-9.488
3.061 GHz,-9.031
3.061 GHz,-5.119
3.061 GHz,-8.387
3.061 GHz,-13.638
3.061 GHz,-4.087
3.061 GHz,-20.000
3.061 GHz,1.339
3.061 GHz,-3.098
3.061 GHz,-18.129
3.061 GHz,-11.281
3.061 GHz,-2.499
3.061 GHz,-11.102
3.061 GHz,1.584
3.061 GHz,-4.087
3.061 GHz,1.160
3.061 GHz,-10.864
3.061 GHz,3.427
3.061 GHz,-28.993
3.061 GHz,-2.499
3.061 GHz,7.044
3.061 GHz,1.938
3.061 GHz,0.130
3.061 GHz,<invalid>
3.061 GHz,10.881
3.061 GHz,1.339
3.061 GHz,-6.021
3.061 GHz,-4.087
3.061 GHz,2.923
3.061 GHz,-20.645
3.061 GHz,-13.847
3.061 GHz,-16.128
3.061 GHz,3.522
3.061 GHz,-4.305
3.061 GHz,-5.051
3.061 GHz,7.959
3.061 GHz,7.959
3.061 GHz,-10.486
3.061 GHz,-15.509
3.061 GHz,-12.041
3.061 GHz,-4.150
3.061 GHz,-9.201
3.061 GHz,0.828
3.061 GHz,-20.645
3.061 GHz,-6.021
3.061 GHz,-11.072
3.061 GHz,-31.335
3.061 GHz,<invalid>
3.061 GHz,-9.542
3.061 GHz,5.460
3.061 GHz,-3.468
3.061 GHz,0.000
3.061 GHz,-3.522
3.061 GHz,-12.699
3.061 GHz,-10.325
3.061 GHz,-22.148
3.061 GHz,-15.347
3.061 GHz,1.938
3.061 GHz,1.339
3.061 GHz,-21.072
3.061 GHz,-15.563
3.061 GHz,-13.535
3.061 GHz,-12.041
3.061 GHz,16.258
3.061 GHz,-9.607
3.061 GHz,-23.181
3.061 GHz,-15.563
3.061 GHz,6.780
3.061 GHz,1.938
3.061 GHz,1.339
3.061 GHz,-2.499
3.061 GHz,-1.584
3.061 GHz,-8.587
3.061 GHz,-19.085
3.061 GHz,-4.465
3.061 GHz,-11.530
3.061 GHz,<invalid>
3.061 GHz,1.938
3.061 GHz,-10.458
3.061 GHz,3.522
3.061 GHz,-17.845
3.061 GHz,-11.160
3.061 GHz,-12.041
3.061 GHz,3.522
3.061 GHz,-2.724
3.061 GHz,3.259
3.061 GHz,4.437
3.061 GHz,-11.126
3.061 GHz,-27.731
3.061 GHz,0.000
3.061 GHz,-11.222
3.061 GHz,<invalid>
3.061 GHz,-11.792
3.061 GHz,-27.388
3.061 GHz,4.082
3.061 GHz,-6.021
3.061 GHz,-3.181
3.061 GHz,3.872
3.061 GHz,-11.160
3.061 GHz,-1.938
3.061 GHz,-26.844
3.061 GHz,-3.064
3.061 GHz,-4.861
3.061 GHz,-17.800
3.061 GHz,18.588
3.061 GHz,13.979
3.061 GHz,-1.938
3.061 GHz,-8.519
3.061 GHz,1.938
3.061 GHz,-0.446
3.061 GHz,4.217
3.061 GHz,3.522
3.061 GHz,-6.021
3.061 GHz,-4.437
3.061 GHz,-5.783
3.062 GHz,-3.322
3.062 GHz,-9.763
3.062 GHz,-13.601
3.062 GHz,-1.597
3.062 GHz,-24.609
3.062 GHz,0.000
3.062 GHz,-22.972
3.062 GHz,-0.644
3.062 GHz,-19.031
3.062 GHz,9.542
3.062 GHz,-12.041
3.062 GHz,-12.824
3.062 GHz,-3.522
3.062 GHz,10.881
3.062 GHz,0.000
3.062 GHz,-11.784
3.062 GHz,-4.082
3.062 GHz,-5.760
3.062 GHz,19.085
3.062 GHz,-13.847
3.062 GHz,-13.127
3.062 GHz,12.041
3.062 GHz,-7.360
3.062 GHz,-12.304
3.062 GHz,-14.624
3.062 GHz,-15.772
3.062 GHz,-22.366
3.062 GHz,5.265
3.062 GHz,-4.861
3.062 GHz,<invalid>
3.062 GHz,2.923
3.062 GHz,<invalid>
3.062 GHz,<invalid>
3.062 GHz,-2.029
3.062 GHz,-1.160
3.062 GHz,-0.915
3.062 GHz,0.470
3.062 GHz,13.979
3.062 GHz,-2.499
3.062 GHz,-2.499
3.062 GHz,-11.102
3.062 GHz,-18.129
3.062 GHz,-21.584
3.062 GHz,-3.709
3.062 GHz,-0.915
3.062 GHz,-15.772
3.062 GHz,<invalid>
3.062 GHz,-6.021
3.062 GHz,-15.784
3.062 GHz,-3.368
3.062 GHz,-8.603
3.062 GHz,-11.222
3.062 GHz,<invalid>
3.062 GHz,-3.322
3.062 GHz,1.938
3.062 GHz,-5.460
3.062 GHz,-19.429
3.062 GHz,<invalid>
3.062 GHz,0.000
3.062 GHz,-10.170
3.062 GHz,-12.168
3.062 GHz,-25.051
3.062 GHz,0.956
3.062 GHz,-26.665
3.062 GHz,-10.458
3.062 GHz,15.563
3.062 GHz,14.807
3.062 GHz,-20.263
3.062 GHz,0.760
3.062 GHz,<invalid>
3.062 GHz,2.499
3.062 GHz,-11.825
3.062 GHz,5.105
3.062 GHz,-1.227
3.062 GHz,6.780
3.062 GHz,-3.926
3.062 GHz,-0.644
3.062 GHz,-0.565
3.062 GHz,3.522
3.062 GHz,-6.021
3.062 GHz,-1.072
3.062 GHz,-28.062
3.062 GHz,-9.046
3.062 GHz,2.279
3.062 GHz,0.000
3.062 GHz,-11.779
3.062 GHz,<invalid>
3.062 GHz,10.012
3.062 GHz,2.279
3.062 GHz,<invalid>
3.062 GHz,-25.888
3.062 GHz,13.064
3.062 GHz,-4.150
3.062 GHz,-6.284
3.062 GHz,14.807
3.062 GHz,3.522
3.062 GHz,-17.800
3.062 GHz,-24.150
3.062 GHz,-17.123
3.062 GHz,0.000
3.062 GHz,<invalid>
3.062 GHz,2.653
3.062 GHz,-1.584
3.062 GHz,-4.082
3.062 GHz,-6.021
3.062 GHz,<invalid>
3.062 GHz,-7.604
3.062 GHz,-9.119
3.062 GHz,5.757
3.062 GHz,-6.021
3.062 GHz,-10.458
3.062 GHz,0.000
3.062 GHz,-9.542
3.062 GHz,-10.631
3.062 GHz,-12.041
3.062 GHz,-23.820
3.062 GHz,0.915
3.062 GHz,0.828
3.062 GHz,-20.645
3.062 GHz,-28.993
3.062 GHz,-2.499
3.062 GHz,10.881
3.062 GHz,-14.150
3.062 GHz,-8.977
3.062 GHz,-13.847
3.062 GHz,-3.098
3.062 GHz,1.023
3.062 GHz,-26.665
3.062 GHz,-21.367
3.063 GHz,-12.109
3.063 GHz,-9.542
3.063 GHz,-8.787
3.063 GHz,-22.148
3.063 GHz,9.542
3.063 GHz,7.250
3.063 GHz,1.023
3.063 GHz,14.807
3.063 GHz,-10.756
3.063 GHz,2.503
3.063 GHz,-9.031
3.063 GHz,-13.847
3.063 GHz,-17.845
3.063 GHz,-3.010
3.063 GHz,-1.584
3.063 GHz,-0.902
3.063 GHz,-9.031
3.063 GHz,-12.699
3.063 GHz,9.542
3.063 GHz,-6.021
3.063 GHz,-15.563
3.063 GHz,-6.021
3.063 GHz,-14.624
3.063 GHz,-15.347
3.063 GHz,-6.803
3.063 GHz,0.527
3.063 GHz,3.954
3.063 GHz,0.000
3.063 GHz,<invalid>
3.063 GHz,4.861
3.063 GHz,-8.087
3.063 GHz,0.599
3.063 GHz,-14.540
3.063 GHz,-14.278
3.063 GHz,5.265
3.063 GHz,-0.628
3.063 GHz,<invalid>
3.063 GHz,-4.609
3.063 GHz,-11.018
3.063 GHz,-4.083
3.063 GHz,-4.083
3.063 GHz,-5.888
3.063 GHz,<invalid>
3.063 GHz,7.959
3.063 GHz,-23.181
3.063 GHz,-4.791
3.063 GHz,6.716
3.063 GHz,-3.838
3.063 GHz,0.000
3.063 GHz,-10.103
3.063 GHz,-6.936
3.063 GHz,-28.062
3.063 GHz,3.522
3.063 GHz,-12.182
3.063 GHz,7.959
3.063 GHz,4.609
3.063 GHz,13.064
3.063 GHz,-11.281
3.063 GHz,<invalid>
3.063 GHz,-18.129
3.063 GHz,-14.150
3.063 GHz,-5.139
3.063 GHz,-13.638
3.063 GHz,-15.563
3.063 GHz,<invalid>
3.063 GHz,-3.522
3.063 GHz,-7.959
3.063 GHz,4.033
3.063 GHz,-9.201
3.063 GHz,-9.542
3.063 GHz,-12.686
3.063 GHz,-5.051
3.063 GHz,2.183
3.063 GHz,7.959
3.063 GHz,-23.263
3.063 GHz,-16.902
3.063 GHz,-19.294
3.063 GHz,-7.416
3.063 GHz,-0.969
3.063 GHz,-8.603
3.063 GHz,1.934
3.063 GHz,1.675
3.063 GHz,-0.644
3.063 GHz,13.979
3.063 GHz,-13.129
3.063 GHz,-6.021
3.063 GHz,1.339
3.063 GHz,-17.805
3.063 GHz,-23.263
3.063 GHz,-18.519
3.063 GHz,-20.645
3.063 GHz,-4.465
3.063 GHz,<invalid>
3.063 GHz,-1.584
3.063 GHz,-24.843
3.063 GHz,-14.607
3.063 GHz,0.902
3.063 GHz,-9.031
3.063 GHz,-3.609
3.063 GHz,-10.366
3.063 GHz,3.522
3.063 GHz,3.964
3.063 GHz,-18.325
3.063 GHz,-15.772
3.063 GHz,-13.721
3.063 GHz,12.041
3.063 GHz,10.512
3.063 GHz,-2.618
3.063 GHz,-16.021
3.063 GHz,-4.044
3.063 GHz,-8.928
3.063 GHz,-5.770
3.063 GHz,-8.150
3.063 GHz,0.000
3.063 GHz,-3.743
3.063 GHz,4.861
3.063 GHz,-14.624
3.063 GHz,-11.139
3.063 GHz,-1.584
3.063 GHz,0.000
3.063 GHz,5.800
3.063 GHz,-12.129
3.063 GHz,10.969
3.063 GHz,<invalid>
3.063 GHz,-1.743
3.063 GHz,-2.041
3.063 GHz,-4.861
3.063 GHz,0.000
3.064 GHz,-11.222
3.064 GHz,-21.139
3.064 GHz,-15.563
3.064 GHz,1.160
3.064 GHz,1.938
3.064 GHz,11.072
