"freq
References : ['dB(analysis.SP.S(1,1))']
Dependency : [?]
Num. Points : [?]
Matrix Size : ?
Type : ?","dB(analysis.SP.S(1,1))
References : []
Dependency : [freq]
Num. Points : [32001]
Matrix Size : scalar
Type : Real"
8.514 GHz,-1.661
8.515 GHz,-1.661
8.515 GHz,-1.661
8.515 GHz,-1.661
8.516 GHz,-1.660
8.516 GHz,-1.660
8.516 GHz,-1.660
8.516 GHz,-1.660
8.517 GHz,-1.659
8.517 GHz,-1.659
8.517 GHz,-1.659
8.518 GHz,-1.659
8.518 GHz,-1.658
8.518 GHz,-1.658
8.518 GHz,-1.658
8.519 GHz,-1.658
8.519 GHz,-1.657
8.519 GHz,-1.657
8.520 GHz,-1.657
8.520 GHz,-1.657
8.520 GHz,-1.656
8.520 GHz,-1.656
8.521 GHz,-1.656
8.521 GHz,-1.656
8.521 GHz,-1.655
8.521 GHz,-1.655
8.522 GHz,-1.655
8.522 GHz,-1.654
8.522 GHz,-1.654
8.523 GHz,-1.654
8.523 GHz,-1.654
8.523 GHz,-1.653
8.523 GHz,-1.653
8.524 GHz,-1.653
8.524 GHz,-1.653
8.524 GHz,-1.652
8.525 GHz,-1.652
8.525 GHz,-1.652
8.525 GHz,-1.651
8.525 GHz,-1.651
8.526 GHz,-1.651
8.526 GHz,-1.651
8.526 GHz,-1.650
8.527 GHz,-1.650
8.527 GHz,-1.650
8.527 GHz,-1.650
8.527 GHz,-1.649
8.528 GHz,-1.649
8.528 GHz,-1.649
8.528 GHz,-1.649
8.528 GHz,-1.648
8.529 GHz,-1.648
8.529 GHz,-1.648
8.529 GHz,-1.647
8.530 GHz,-1.647
8.530 GHz,-1.647
8.530 GHz,-1.647
8.530 GHz,-1.646
8.531 GHz,-1.646
8.531 GHz,-1.646
8.531 GHz,-1.646
8.532 GHz,-1.645
8.532 GHz,-1.645
8.532 GHz,-1.645
8.532 GHz,-1.644
8.533 GHz,-1.644
8.533 GHz,-1.644
8.533 GHz,-1.644
8.534 GHz,-1.643
8.534 GHz,-1.643
8.534 GHz,-1.643
8.534 GHz,-1.643
8.535 GHz,-1.642
8.535 GHz,-1.642
8.535 GHz,-1.642
8.536 GHz,-1.642
8.536 GHz,-1.641
8.536 GHz,-1.641
8.536 GHz,-1.641
8.537 GHz,-1.640
8.537 GHz,-1.640
8.537 GHz,-1.640
8.537 GHz,-1.640
8.538 GHz,-1.639
8.538 GHz,-1.639
8.538 GHz,-1.639
8.539 GHz,-1.639
8.539 GHz,-1.638
8.539 GHz,-1.638
8.539 GHz,-1.638
8.540 GHz,-1.637
8.540 GHz,-1.637
8.540 GHz,-1.637
8.541 GHz,-1.637
8.541 GHz,-1.637
8.541 GHz,-1.636
8.541 GHz,-1.636
8.542 GHz,-1.636
8.542 GHz,-1.636
8.542 GHz,-1.636
8.543 GHz,-1.635
8.543 GHz,-1.635
8.543 GHz,-1.635
8.543 GHz,-1.635
8.544 GHz,-1.635
8.544 GHz,-1.634
8.544 GHz,-1.634
8.545 GHz,-1.634
8.545 GHz,-1.634
8.545 GHz,-1.634
8.545 GHz,-1.633
8.546 GHz,-1.633
8.546 GHz,-1.633
8.546 GHz,-1.633
8.546 GHz,-1.633
8.547 GHz,-1.632
8.547 GHz,-1.632
8.547 GHz,-1.632
8.548 GHz,-1.632
8.548 GHz,-1.632
8.548 GHz,-1.631
8.548 GHz,-1.631
8.549 GHz,-1.631
8.549 GHz,-1.631
8.549 GHz,-1.630
8.550 GHz,-1.630
8.550 GHz,-1.630
8.550 GHz,-1.630
8.550 GHz,-1.630
8.551 GHz,-1.629
8.551 GHz,-1.629
8.551 GHz,-1.629
8.552 GHz,-1.629
8.552 GHz,-1.629
8.552 GHz,-1.628
8.552 GHz,-1.628
8.553 GHz,-1.628
8.553 GHz,-1.628
8.553 GHz,-1.628
8.554 GHz,-1.627
8.554 GHz,-1.627
8.554 GHz,-1.627
8.554 GHz,-1.627
8.555 GHz,-1.627
8.555 GHz,-1.626
8.555 GHz,-1.626
8.556 GHz,-1.626
8.556 GHz,-1.626
8.556 GHz,-1.626
8.556 GHz,-1.625
8.557 GHz,-1.625
8.557 GHz,-1.625
8.557 GHz,-1.625
8.557 GHz,-1.625
8.558 GHz,-1.624
8.558 GHz,-1.624
8.558 GHz,-1.624
8.559 GHz,-1.624
8.559 GHz,-1.624
8.559 GHz,-1.623
8.559 GHz,-1.623
8.560 GHz,-1.623
8.560 GHz,-1.623
8.560 GHz,-1.623
8.561 GHz,-1.622
8.561 GHz,-1.622
8.561 GHz,-1.622
8.561 GHz,-1.622
8.562 GHz,-1.622
8.562 GHz,-1.621
8.562 GHz,-1.621
8.563 GHz,-1.621
8.563 GHz,-1.621
8.563 GHz,-1.621
8.563 GHz,-1.620
8.564 GHz,-1.620
8.564 GHz,-1.620
8.564 GHz,-1.620
8.565 GHz,-1.619
8.565 GHz,-1.619
8.565 GHz,-1.619
8.565 GHz,-1.619
8.566 GHz,-1.619
8.566 GHz,-1.618
8.566 GHz,-1.618
8.566 GHz,-1.618
8.567 GHz,-1.618
8.567 GHz,-1.618
8.567 GHz,-1.617
8.568 GHz,-1.617
8.568 GHz,-1.617
8.568 GHz,-1.617
8.568 GHz,-1.617
8.569 GHz,-1.616
8.569 GHz,-1.616
8.569 GHz,-1.616
8.570 GHz,-1.616
8.570 GHz,-1.616
8.570 GHz,-1.615
8.570 GHz,-1.615
8.571 GHz,-1.615
8.571 GHz,-1.615
8.571 GHz,-1.615
8.572 GHz,-1.614
8.572 GHz,-1.614
8.572 GHz,-1.614
8.572 GHz,-1.614
8.573 GHz,-1.614
8.573 GHz,-1.613
8.573 GHz,-1.613
8.573 GHz,-1.613
8.574 GHz,-1.613
8.574 GHz,-1.612
8.574 GHz,-1.612
8.575 GHz,-1.612
8.575 GHz,-1.612
8.575 GHz,-1.612
8.575 GHz,-1.611
8.576 GHz,-1.611
8.576 GHz,-1.611
8.576 GHz,-1.611
8.577 GHz,-1.611
8.577 GHz,-1.610
8.577 GHz,-1.610
8.577 GHz,-1.610
8.578 GHz,-1.610
8.578 GHz,-1.610
8.578 GHz,-1.609
8.579 GHz,-1.609
8.579 GHz,-1.609
8.579 GHz,-1.609
8.579 GHz,-1.609
8.580 GHz,-1.608
8.580 GHz,-1.608
8.580 GHz,-1.608
8.581 GHz,-1.608
8.581 GHz,-1.608
8.581 GHz,-1.608
8.581 GHz,-1.607
8.582 GHz,-1.607
8.582 GHz,-1.607
8.582 GHz,-1.607
8.582 GHz,-1.607
8.583 GHz,-1.607
8.583 GHz,-1.606
8.583 GHz,-1.606
8.584 GHz,-1.606
8.584 GHz,-1.606
8.584 GHz,-1.606
8.584 GHz,-1.606
8.585 GHz,-1.606
8.585 GHz,-1.605
8.585 GHz,-1.605
8.586 GHz,-1.605
8.586 GHz,-1.605
8.586 GHz,-1.605
8.586 GHz,-1.605
8.587 GHz,-1.604
8.587 GHz,-1.604
8.587 GHz,-1.604
8.588 GHz,-1.604
8.588 GHz,-1.604
8.588 GHz,-1.604
8.588 GHz,-1.604
8.589 GHz,-1.603
8.589 GHz,-1.603
8.589 GHz,-1.603
8.590 GHz,-1.603
8.590 GHz,-1.603
8.590 GHz,-1.603
8.590 GHz,-1.602
8.591 GHz,-1.602
8.591 GHz,-1.602
8.591 GHz,-1.602
8.591 GHz,-1.602
8.592 GHz,-1.602
8.592 GHz,-1.602
8.592 GHz,-1.601
8.593 GHz,-1.601
8.593 GHz,-1.601
8.593 GHz,-1.601
8.593 GHz,-1.601
8.594 GHz,-1.601
8.594 GHz,-1.600
8.594 GHz,-1.600
8.595 GHz,-1.600
8.595 GHz,-1.600
8.595 GHz,-1.600
8.595 GHz,-1.600
8.596 GHz,-1.600
8.596 GHz,-1.599
8.596 GHz,-1.599
8.597 GHz,-1.599
8.597 GHz,-1.599
8.597 GHz,-1.599
8.597 GHz,-1.599
8.598 GHz,-1.598
8.598 GHz,-1.598
8.598 GHz,-1.598
8.599 GHz,-1.598
8.599 GHz,-1.598
8.599 GHz,-1.598
8.599 GHz,-1.598
8.600 GHz,-1.597
8.600 GHz,-1.597
8.600 GHz,-1.597
8.601 GHz,-1.597
8.601 GHz,-1.597
8.601 GHz,-1.596
8.601 GHz,-1.596
8.602 GHz,-1.596
8.602 GHz,-1.596
8.602 GHz,-1.596
8.602 GHz,-1.595
8.603 GHz,-1.595
8.603 GHz,-1.595
8.603 GHz,-1.595
8.604 GHz,-1.595
8.604 GHz,-1.594
8.604 GHz,-1.594
8.604 GHz,-1.594
8.605 GHz,-1.594
8.605 GHz,-1.593
8.605 GHz,-1.593
8.606 GHz,-1.593
8.606 GHz,-1.593
8.606 GHz,-1.593
8.606 GHz,-1.592
8.607 GHz,-1.592
8.607 GHz,-1.592
8.607 GHz,-1.592
8.608 GHz,-1.592
8.608 GHz,-1.591
8.608 GHz,-1.591
8.608 GHz,-1.591
8.609 GHz,-1.591
8.609 GHz,-1.591
8.609 GHz,-1.590
8.610 GHz,-1.590
8.610 GHz,-1.590
8.610 GHz,-1.590
8.610 GHz,-1.589
8.611 GHz,-1.589
8.611 GHz,-1.589
8.611 GHz,-1.589
8.611 GHz,-1.589
8.612 GHz,-1.588
8.612 GHz,-1.588
8.612 GHz,-1.588
8.613 GHz,-1.588
8.613 GHz,-1.588
8.613 GHz,-1.587
8.613 GHz,-1.587
8.614 GHz,-1.587
8.614 GHz,-1.587
8.614 GHz,-1.587
8.615 GHz,-1.586
8.615 GHz,-1.586
8.615 GHz,-1.586
8.615 GHz,-1.586
8.616 GHz,-1.585
8.616 GHz,-1.585
8.616 GHz,-1.585
8.617 GHz,-1.585
8.617 GHz,-1.585
8.617 GHz,-1.584
8.617 GHz,-1.584
8.618 GHz,-1.584
8.618 GHz,-1.584
8.618 GHz,-1.584
8.618 GHz,-1.583
8.619 GHz,-1.583
8.619 GHz,-1.583
8.619 GHz,-1.583
8.620 GHz,-1.583
8.620 GHz,-1.582
8.620 GHz,-1.582
8.620 GHz,-1.582
8.621 GHz,-1.582
8.621 GHz,-1.581
8.621 GHz,-1.581
8.622 GHz,-1.581
8.622 GHz,-1.581
8.622 GHz,-1.580
8.622 GHz,-1.580
8.623 GHz,-1.580
8.623 GHz,-1.580
8.623 GHz,-1.579
8.624 GHz,-1.579
8.624 GHz,-1.579
8.624 GHz,-1.579
8.624 GHz,-1.579
8.625 GHz,-1.578
8.625 GHz,-1.578
8.625 GHz,-1.578
8.626 GHz,-1.578
8.626 GHz,-1.577
8.626 GHz,-1.577
8.626 GHz,-1.577
8.627 GHz,-1.577
8.627 GHz,-1.576
8.627 GHz,-1.576
8.627 GHz,-1.576
8.628 GHz,-1.576
8.628 GHz,-1.575
8.628 GHz,-1.575
8.629 GHz,-1.575
8.629 GHz,-1.575
8.629 GHz,-1.574
8.629 GHz,-1.574
8.630 GHz,-1.574
8.630 GHz,-1.574
8.630 GHz,-1.573
8.631 GHz,-1.573
8.631 GHz,-1.573
8.631 GHz,-1.573
8.631 GHz,-1.572
8.632 GHz,-1.572
8.632 GHz,-1.572
8.632 GHz,-1.572
8.633 GHz,-1.572
8.633 GHz,-1.571
8.633 GHz,-1.571
8.633 GHz,-1.571
8.634 GHz,-1.571
8.634 GHz,-1.570
8.634 GHz,-1.570
8.635 GHz,-1.570
8.635 GHz,-1.570
8.635 GHz,-1.569
8.635 GHz,-1.569
8.636 GHz,-1.569
8.636 GHz,-1.569
8.636 GHz,-1.568
8.636 GHz,-1.568
8.637 GHz,-1.568
8.637 GHz,-1.568
8.637 GHz,-1.567
8.638 GHz,-1.567
8.638 GHz,-1.567
8.638 GHz,-1.567
8.638 GHz,-1.567
8.639 GHz,-1.566
8.639 GHz,-1.566
8.639 GHz,-1.566
8.640 GHz,-1.566
8.640 GHz,-1.565
8.640 GHz,-1.565
8.640 GHz,-1.565
8.641 GHz,-1.565
8.641 GHz,-1.565
8.641 GHz,-1.564
8.642 GHz,-1.564
8.642 GHz,-1.564
8.642 GHz,-1.564
8.642 GHz,-1.564
8.643 GHz,-1.564
8.643 GHz,-1.563
8.643 GHz,-1.563
8.644 GHz,-1.563
8.644 GHz,-1.563
8.644 GHz,-1.563
8.644 GHz,-1.563
8.645 GHz,-1.562
8.645 GHz,-1.562
8.645 GHz,-1.562
8.646 GHz,-1.562
8.646 GHz,-1.562
8.646 GHz,-1.562
8.646 GHz,-1.561
8.647 GHz,-1.561
8.647 GHz,-1.561
8.647 GHz,-1.561
8.647 GHz,-1.561
8.648 GHz,-1.561
8.648 GHz,-1.561
8.648 GHz,-1.560
8.649 GHz,-1.560
8.649 GHz,-1.560
8.649 GHz,-1.560
8.649 GHz,-1.560
8.650 GHz,-1.560
8.650 GHz,-1.559
8.650 GHz,-1.559
8.651 GHz,-1.559
8.651 GHz,-1.559
8.651 GHz,-1.559
8.651 GHz,-1.559
8.652 GHz,-1.558
8.652 GHz,-1.558
8.652 GHz,-1.558
8.653 GHz,-1.558
8.653 GHz,-1.558
8.653 GHz,-1.558
8.653 GHz,-1.557
8.654 GHz,-1.557
8.654 GHz,-1.557
8.654 GHz,-1.557
8.655 GHz,-1.557
8.655 GHz,-1.557
8.655 GHz,-1.556
8.655 GHz,-1.556
8.656 GHz,-1.556
8.656 GHz,-1.556
8.656 GHz,-1.556
8.656 GHz,-1.556
8.657 GHz,-1.555
8.657 GHz,-1.555
8.657 GHz,-1.555
8.658 GHz,-1.555
8.658 GHz,-1.555
8.658 GHz,-1.555
8.658 GHz,-1.554
8.659 GHz,-1.554
8.659 GHz,-1.554
8.659 GHz,-1.554
8.660 GHz,-1.554
8.660 GHz,-1.554
8.660 GHz,-1.553
8.660 GHz,-1.553
8.661 GHz,-1.553
8.661 GHz,-1.553
8.661 GHz,-1.553
8.662 GHz,-1.552
8.662 GHz,-1.552
8.662 GHz,-1.552
8.662 GHz,-1.552
8.663 GHz,-1.552
8.663 GHz,-1.552
8.663 GHz,-1.551
8.664 GHz,-1.551
8.664 GHz,-1.551
8.664 GHz,-1.551
8.664 GHz,-1.551
8.665 GHz,-1.550
8.665 GHz,-1.550
8.665 GHz,-1.550
8.665 GHz,-1.550
8.666 GHz,-1.550
8.666 GHz,-1.549
8.666 GHz,-1.549
8.667 GHz,-1.549
8.667 GHz,-1.549
8.667 GHz,-1.549
8.667 GHz,-1.548
8.668 GHz,-1.548
8.668 GHz,-1.548
8.668 GHz,-1.548
8.669 GHz,-1.548
8.669 GHz,-1.547
8.669 GHz,-1.547
8.669 GHz,-1.547
8.670 GHz,-1.547
8.670 GHz,-1.547
8.670 GHz,-1.546
8.671 GHz,-1.546
8.671 GHz,-1.546
8.671 GHz,-1.546
8.671 GHz,-1.546
8.672 GHz,-1.545
8.672 GHz,-1.545
8.672 GHz,-1.545
8.672 GHz,-1.545
8.673 GHz,-1.545
8.673 GHz,-1.544
8.673 GHz,-1.544
8.674 GHz,-1.544
8.674 GHz,-1.544
8.674 GHz,-1.544
8.674 GHz,-1.543
8.675 GHz,-1.543
8.675 GHz,-1.543
8.675 GHz,-1.543
8.676 GHz,-1.543
8.676 GHz,-1.542
8.676 GHz,-1.542
8.676 GHz,-1.542
8.677 GHz,-1.542
8.677 GHz,-1.542
8.677 GHz,-1.541
8.678 GHz,-1.541
8.678 GHz,-1.541
8.678 GHz,-1.541
8.678 GHz,-1.541
8.679 GHz,-1.541
8.679 GHz,-1.540
8.679 GHz,-1.540
8.680 GHz,-1.540
8.680 GHz,-1.540
8.680 GHz,-1.540
8.680 GHz,-1.539
8.681 GHz,-1.539
8.681 GHz,-1.539
8.681 GHz,-1.539
8.681 GHz,-1.539
8.682 GHz,-1.539
8.682 GHz,-1.539
8.682 GHz,-1.539
8.683 GHz,-1.538
8.683 GHz,-1.538
8.683 GHz,-1.538
8.683 GHz,-1.538
8.684 GHz,-1.538
8.684 GHz,-1.538
8.684 GHz,-1.538
8.685 GHz,-1.538
8.685 GHz,-1.538
8.685 GHz,-1.537
8.685 GHz,-1.537
8.686 GHz,-1.537
8.686 GHz,-1.537
8.686 GHz,-1.537
8.687 GHz,-1.537
8.687 GHz,-1.537
8.687 GHz,-1.537
8.687 GHz,-1.536
8.688 GHz,-1.536
8.688 GHz,-1.536
8.688 GHz,-1.536
8.689 GHz,-1.536
8.689 GHz,-1.536
8.689 GHz,-1.536
8.689 GHz,-1.536
8.690 GHz,-1.535
8.690 GHz,-1.535
8.690 GHz,-1.535
8.691 GHz,-1.535
8.691 GHz,-1.535
8.691 GHz,-1.535
8.691 GHz,-1.535
8.692 GHz,-1.535
8.692 GHz,-1.535
8.692 GHz,-1.534
8.692 GHz,-1.534
8.693 GHz,-1.534
8.693 GHz,-1.534
8.693 GHz,-1.534
8.694 GHz,-1.534
8.694 GHz,-1.534
8.694 GHz,-1.534
8.694 GHz,-1.533
8.695 GHz,-1.533
8.695 GHz,-1.533
8.695 GHz,-1.533
8.696 GHz,-1.533
8.696 GHz,-1.533
8.696 GHz,-1.533
8.696 GHz,-1.533
8.697 GHz,-1.533
8.697 GHz,-1.532
8.697 GHz,-1.532
8.698 GHz,-1.532
8.698 GHz,-1.532
8.698 GHz,-1.532
8.698 GHz,-1.532
8.699 GHz,-1.532
8.699 GHz,-1.532
8.699 GHz,-1.531
8.700 GHz,-1.531
8.700 GHz,-1.531
8.700 GHz,-1.531
8.700 GHz,-1.531
8.701 GHz,-1.531
8.701 GHz,-1.531
8.701 GHz,-1.531
8.701 GHz,-1.531
8.702 GHz,-1.531
8.702 GHz,-1.531
8.702 GHz,-1.530
8.703 GHz,-1.530
8.703 GHz,-1.530
8.703 GHz,-1.530
8.703 GHz,-1.530
8.704 GHz,-1.530
8.704 GHz,-1.530
8.704 GHz,-1.530
8.705 GHz,-1.530
8.705 GHz,-1.530
8.705 GHz,-1.530
8.705 GHz,-1.530
8.706 GHz,-1.530
8.706 GHz,-1.529
8.706 GHz,-1.529
8.707 GHz,-1.529
8.707 GHz,-1.529
8.707 GHz,-1.529
8.707 GHz,-1.529
8.708 GHz,-1.529
8.708 GHz,-1.529
8.708 GHz,-1.529
8.709 GHz,-1.529
8.709 GHz,-1.529
8.709 GHz,-1.529
8.709 GHz,-1.529
8.710 GHz,-1.528
8.710 GHz,-1.528
8.710 GHz,-1.528
8.710 GHz,-1.528
8.711 GHz,-1.528
8.711 GHz,-1.528
8.711 GHz,-1.528
8.712 GHz,-1.528
8.712 GHz,-1.528
8.712 GHz,-1.528
8.712 GHz,-1.528
8.713 GHz,-1.528
8.713 GHz,-1.528
8.713 GHz,-1.528
8.714 GHz,-1.527
8.714 GHz,-1.527
8.714 GHz,-1.527
8.714 GHz,-1.527
8.715 GHz,-1.527
8.715 GHz,-1.527
8.715 GHz,-1.527
8.716 GHz,-1.527
8.716 GHz,-1.527
8.716 GHz,-1.527
8.716 GHz,-1.527
8.717 GHz,-1.527
8.717 GHz,-1.527
8.717 GHz,-1.526
8.717 GHz,-1.526
8.718 GHz,-1.526
8.718 GHz,-1.526
8.718 GHz,-1.526
8.719 GHz,-1.526
8.719 GHz,-1.526
8.719 GHz,-1.526
8.719 GHz,-1.526
8.720 GHz,-1.526
8.720 GHz,-1.526
8.720 GHz,-1.526
8.721 GHz,-1.525
8.721 GHz,-1.525
8.721 GHz,-1.525
8.721 GHz,-1.525
8.722 GHz,-1.525
8.722 GHz,-1.525
8.722 GHz,-1.525
8.723 GHz,-1.524
8.723 GHz,-1.524
8.723 GHz,-1.524
8.723 GHz,-1.524
8.724 GHz,-1.524
8.724 GHz,-1.524
8.724 GHz,-1.524
8.725 GHz,-1.523
8.725 GHz,-1.523
8.725 GHz,-1.523
8.725 GHz,-1.523
8.726 GHz,-1.523
8.726 GHz,-1.523
8.726 GHz,-1.523
8.726 GHz,-1.522
8.727 GHz,-1.522
8.727 GHz,-1.522
8.727 GHz,-1.522
8.728 GHz,-1.522
8.728 GHz,-1.522
8.728 GHz,-1.522
8.728 GHz,-1.521
8.729 GHz,-1.521
8.729 GHz,-1.521
8.729 GHz,-1.521
8.730 GHz,-1.521
8.730 GHz,-1.521
8.730 GHz,-1.521
8.730 GHz,-1.520
8.731 GHz,-1.520
8.731 GHz,-1.520
8.731 GHz,-1.520
8.732 GHz,-1.520
8.732 GHz,-1.520
8.732 GHz,-1.520
8.732 GHz,-1.519
8.733 GHz,-1.519
8.733 GHz,-1.519
8.733 GHz,-1.519
8.734 GHz,-1.519
8.734 GHz,-1.519
8.734 GHz,-1.519
8.734 GHz,-1.518
8.735 GHz,-1.518
8.735 GHz,-1.518
8.735 GHz,-1.518
8.736 GHz,-1.518
8.736 GHz,-1.518
8.736 GHz,-1.518
8.736 GHz,-1.517
8.737 GHz,-1.517
8.737 GHz,-1.517
8.737 GHz,-1.517
8.737 GHz,-1.517
8.738 GHz,-1.517
8.738 GHz,-1.517
8.738 GHz,-1.516
8.739 GHz,-1.516
8.739 GHz,-1.516
8.739 GHz,-1.516
8.739 GHz,-1.516
8.740 GHz,-1.516
8.740 GHz,-1.516
8.740 GHz,-1.515
8.741 GHz,-1.515
8.741 GHz,-1.515
8.741 GHz,-1.515
8.741 GHz,-1.515
8.742 GHz,-1.514
8.742 GHz,-1.514
8.742 GHz,-1.514
8.743 GHz,-1.514
8.743 GHz,-1.514
8.743 GHz,-1.513
8.743 GHz,-1.513
8.744 GHz,-1.513
8.744 GHz,-1.513
8.744 GHz,-1.513
8.745 GHz,-1.512
8.745 GHz,-1.512
8.745 GHz,-1.512
8.745 GHz,-1.512
8.746 GHz,-1.511
8.746 GHz,-1.511
8.746 GHz,-1.511
8.746 GHz,-1.511
8.747 GHz,-1.511
8.747 GHz,-1.510
8.747 GHz,-1.510
8.748 GHz,-1.510
8.748 GHz,-1.510
8.748 GHz,-1.510
8.748 GHz,-1.509
8.749 GHz,-1.509
8.749 GHz,-1.509
8.749 GHz,-1.509
8.750 GHz,-1.509
8.750 GHz,-1.508
8.750 GHz,-1.508
8.750 GHz,-1.508
8.751 GHz,-1.508
8.751 GHz,-1.508
8.751 GHz,-1.507
8.752 GHz,-1.507
8.752 GHz,-1.507
8.752 GHz,-1.507
8.752 GHz,-1.507
8.753 GHz,-1.506
8.753 GHz,-1.506
8.753 GHz,-1.506
8.754 GHz,-1.506
8.754 GHz,-1.505
8.754 GHz,-1.505
8.754 GHz,-1.505
8.755 GHz,-1.505
8.755 GHz,-1.505
8.755 GHz,-1.504
8.755 GHz,-1.504
8.756 GHz,-1.504
8.756 GHz,-1.504
8.756 GHz,-1.504
8.757 GHz,-1.503
8.757 GHz,-1.503
8.757 GHz,-1.503
8.757 GHz,-1.503
8.758 GHz,-1.503
8.758 GHz,-1.502
8.758 GHz,-1.502
8.759 GHz,-1.502
8.759 GHz,-1.502
8.759 GHz,-1.502
8.759 GHz,-1.501
8.760 GHz,-1.501
8.760 GHz,-1.501
8.760 GHz,-1.501
8.761 GHz,-1.501
8.761 GHz,-1.501
8.761 GHz,-1.501
8.761 GHz,-1.501
8.762 GHz,-1.501
8.762 GHz,-1.501
8.762 GHz,-1.501
8.762 GHz,-1.501
8.763 GHz,-1.501
8.763 GHz,-1.501
8.763 GHz,-1.501
8.764 GHz,-1.501
8.764 GHz,-1.501
8.764 GHz,-1.501
8.764 GHz,-1.501
8.765 GHz,-1.501
8.765 GHz,-1.501
8.765 GHz,-1.500
8.766 GHz,-1.500
8.766 GHz,-1.500
8.766 GHz,-1.500
8.766 GHz,-1.500
8.767 GHz,-1.500
8.767 GHz,-1.500
8.767 GHz,-1.500
8.768 GHz,-1.500
8.768 GHz,-1.500
8.768 GHz,-1.500
8.768 GHz,-1.500
8.769 GHz,-1.500
8.769 GHz,-1.500
8.769 GHz,-1.500
8.770 GHz,-1.500
8.770 GHz,-1.500
8.770 GHz,-1.500
8.770 GHz,-1.500
8.771 GHz,-1.500
8.771 GHz,-1.500
8.771 GHz,-1.500
8.771 GHz,-1.500
8.772 GHz,-1.500
8.772 GHz,-1.500
8.772 GHz,-1.500
8.773 GHz,-1.500
8.773 GHz,-1.500
8.773 GHz,-1.500
8.773 GHz,-1.500
8.774 GHz,-1.500
8.774 GHz,-1.500
8.774 GHz,-1.500
8.775 GHz,-1.500
8.775 GHz,-1.500
8.775 GHz,-1.500
8.775 GHz,-1.500
8.776 GHz,-1.500
8.776 GHz,-1.500
8.776 GHz,-1.500
8.777 GHz,-1.500
8.777 GHz,-1.500
8.777 GHz,-1.500
8.777 GHz,-1.500
8.778 GHz,-1.500
8.778 GHz,-1.500
8.778 GHz,-1.500
8.779 GHz,-1.499
8.779 GHz,-1.499
8.779 GHz,-1.499
8.779 GHz,-1.499
8.780 GHz,-1.499
8.780 GHz,-1.499
8.780 GHz,-1.499
8.780 GHz,-1.499
8.781 GHz,-1.499
8.781 GHz,-1.499
8.781 GHz,-1.500
8.782 GHz,-1.500
8.782 GHz,-1.500
8.782 GHz,-1.500
8.782 GHz,-1.500
8.783 GHz,-1.500
8.783 GHz,-1.500
8.783 GHz,-1.500
8.784 GHz,-1.500
8.784 GHz,-1.500
8.784 GHz,-1.500
8.784 GHz,-1.500
8.785 GHz,-1.500
8.785 GHz,-1.500
8.785 GHz,-1.500
8.786 GHz,-1.500
8.786 GHz,-1.500
8.786 GHz,-1.500
8.786 GHz,-1.500
8.787 GHz,-1.500
8.787 GHz,-1.500
8.787 GHz,-1.500
8.788 GHz,-1.500
8.788 GHz,-1.500
8.788 GHz,-1.500
8.788 GHz,-1.500
8.789 GHz,-1.500
8.789 GHz,-1.500
8.789 GHz,-1.500
8.790 GHz,-1.500
8.790 GHz,-1.500
8.790 GHz,-1.500
8.790 GHz,-1.500
8.791 GHz,-1.500
8.791 GHz,-1.501
8.791 GHz,-1.501
8.791 GHz,-1.501
8.792 GHz,-1.501
8.792 GHz,-1.501
8.792 GHz,-1.501
8.793 GHz,-1.501
8.793 GHz,-1.501
8.793 GHz,-1.501
8.793 GHz,-1.501
8.794 GHz,-1.501
8.794 GHz,-1.501
8.794 GHz,-1.501
8.795 GHz,-1.501
8.795 GHz,-1.501
8.795 GHz,-1.501
8.795 GHz,-1.501
8.796 GHz,-1.501
8.796 GHz,-1.501
8.796 GHz,-1.501
8.797 GHz,-1.501
8.797 GHz,-1.501
8.797 GHz,-1.501
8.797 GHz,-1.501
8.798 GHz,-1.501
8.798 GHz,-1.501
8.798 GHz,-1.501
8.799 GHz,-1.501
8.799 GHz,-1.501
8.799 GHz,-1.501
8.799 GHz,-1.501
8.800 GHz,-1.501
8.800 GHz,-1.501
8.800 GHz,-1.501
8.800 GHz,-1.501
8.801 GHz,-1.501
8.801 GHz,-1.501
8.801 GHz,-1.501
8.802 GHz,-1.501
8.802 GHz,-1.501
8.802 GHz,-1.501
8.802 GHz,-1.501
8.803 GHz,-1.501
8.803 GHz,-1.501
8.803 GHz,-1.501
8.804 GHz,-1.500
8.804 GHz,-1.500
8.804 GHz,-1.500
8.804 GHz,-1.500
8.805 GHz,-1.500
8.805 GHz,-1.500
8.805 GHz,-1.500
8.806 GHz,-1.500
8.806 GHz,-1.500
8.806 GHz,-1.500
8.806 GHz,-1.500
8.807 GHz,-1.500
8.807 GHz,-1.500
8.807 GHz,-1.499
8.807 GHz,-1.499
8.808 GHz,-1.499
8.808 GHz,-1.499
8.808 GHz,-1.499
8.809 GHz,-1.499
8.809 GHz,-1.499
8.809 GHz,-1.499
8.809 GHz,-1.499
8.810 GHz,-1.499
8.810 GHz,-1.499
8.810 GHz,-1.499
8.811 GHz,-1.498
8.811 GHz,-1.498
8.811 GHz,-1.498
8.811 GHz,-1.498
8.812 GHz,-1.498
8.812 GHz,-1.498
8.812 GHz,-1.498
8.813 GHz,-1.498
8.813 GHz,-1.498
8.813 GHz,-1.498
8.813 GHz,-1.498
8.814 GHz,-1.498
8.814 GHz,-1.497
8.814 GHz,-1.497
